"CONSECUTIVO"	"CEDULA"	"DEPARTAMENTO"	"MONTO"	"SUCURSAL"	"PRODUCTO"	"USUARIO"
10596	11657	80	85176	6	5	203
10597	16669	200	11869	1	17	140
10598	13683	170	54620	6	9	151
10599	16407	250	63641	7	16	192
10600	16336	60	29442	7	3	100
10601	11219	210	47347	6	2	126
10602	24167	10	95810	5	11	146
10603	18548	270	95810	1	11	117
10604	21618	130	90367	2	4	198
10605	19162	10	85176	1	5	183
10606	24492	250	70047	2	7	179
10607	27243	140	73123	3	10	175
10608	26514	60	27825	2	8	108
10609	27460	30	11869	7	17	121
10610	17473	200	9474	4	15	129
10611	13216	40	66806	4	14	141
10612	26761	70	85176	4	5	181
10613	18347	20	27825	6	8	158
10614	11083	10	54620	5	9	125
10615	24181	50	11869	6	17	152
10616	18768	170	11869	5	17	139
10617	19526	60	90367	6	4	128
10618	26949	40	11869	6	17	123
10619	15426	170	38466	4	18	153
10620	18741	180	29442	2	3	161
10621	15895	10	70724	7	6	155
10622	19713	240	70724	5	6	191
10623	28336	10	1760	4	1	125
10624	18173	130	38466	2	18	152
10625	22781	170	11869	2	17	119
10626	23165	190	1760	1	1	152
10627	13756	50	54620	1	9	187
10628	19844	200	9474	4	15	183
10629	14880	100	66806	1	14	158
10630	16319	270	95810	6	11	159
10631	27700	170	95810	4	11	166
10632	21391	210	11869	3	17	111
10633	24800	60	89125	3	12	170
10634	14842	20	54620	3	9	196
10635	11676	180	70724	1	6	124
10636	21705	20	66806	6	14	117
10637	25740	70	1526	3	13	110
10638	15988	250	66806	1	14	148
10639	16889	210	73123	1	10	193
10640	17083	190	90367	6	4	170
10641	14690	70	29442	1	3	185
10642	13120	10	85176	5	5	102
10643	17424	210	1760	1	1	124
10644	12255	220	63641	6	16	115
10645	23383	100	63641	1	16	165
10646	26008	140	54620	4	9	179
10647	25533	220	1526	7	13	206
10648	13953	230	73123	3	10	163
10649	19934	230	9474	4	15	194
10650	20821	80	89125	1	12	111
10651	22998	50	27825	5	8	185
10652	16929	140	11869	1	17	193
10653	23016	270	9474	3	15	152
10654	19132	230	47347	3	2	206
10655	25160	20	73123	3	10	173
10656	28030	130	63641	6	16	151
10657	22808	10	95810	2	11	154
10658	16237	120	89125	1	12	185
10659	18876	270	73123	1	10	174
10660	16290	110	11869	5	17	128
10661	14903	200	1526	5	13	183
10662	23882	40	1526	4	13	125
10663	11592	120	90367	6	4	144
10664	23096	160	63641	2	16	144
10665	19548	120	47347	7	2	141
10666	27537	250	90367	6	4	121
10667	27539	180	38466	2	18	153
10668	17951	190	89125	4	12	127
10669	20077	70	47347	1	2	122
10670	25628	220	73123	2	10	181
10671	17786	60	29442	4	3	177
10672	19861	150	85176	7	5	119
10673	13897	130	47347	3	2	175
10674	12947	180	1526	5	13	159
10675	22677	270	63641	6	16	150
10676	26766	120	38466	6	18	205
10677	26910	90	73123	7	10	117
10678	17384	150	9474	5	15	125
10679	16762	80	85176	2	5	146
10680	20816	30	89125	4	12	179
10681	25575	250	73123	2	10	190
10682	12583	20	11869	4	17	154
10683	21857	100	9474	5	15	152
10684	22564	30	70047	2	7	184
10685	26260	190	70724	2	6	195
10686	16104	140	70724	7	6	117
10687	27717	20	73123	7	10	131
10688	21610	130	95810	6	11	137
10689	26666	90	73123	5	10	104
10690	14445	70	66806	1	14	203
10691	12573	60	47347	2	2	124
10692	13835	210	11869	5	17	103
10693	21572	50	38466	5	18	101
10694	24331	110	70724	4	6	122
10695	21790	190	66806	5	14	183
10696	22684	30	95810	2	11	174
10697	20839	80	89125	3	12	150
10698	22876	200	70047	1	7	205
10699	22725	60	95810	1	11	196
10700	23968	30	95810	3	11	190
10701	15033	210	66806	3	14	193
10702	25355	190	38466	7	18	108
10703	20467	10	11869	5	17	173
10704	28027	270	63641	5	16	186
10705	22580	30	73123	1	10	104
10706	25065	220	9474	1	15	126
10707	13796	220	63641	2	16	167
10708	25443	200	89125	6	12	157
10709	12077	270	9474	4	15	141
10710	12665	70	54620	6	9	103
10711	29127	130	66806	3	14	113
10712	28552	70	54620	3	9	139
10713	25042	100	47347	6	2	169
10714	12452	200	73123	4	10	185
10715	13983	50	29442	1	3	133
10716	24630	250	47347	7	2	181
10717	16790	160	95810	3	11	129
10718	15603	190	11869	1	17	180
10719	24266	80	63641	2	16	106
10720	11807	180	47347	4	2	116
10721	25893	40	38466	5	18	166
10722	25222	140	89125	1	12	145
10723	15233	250	73123	4	10	108
10724	25752	270	90367	3	4	153
10725	12068	20	63641	4	16	105
10726	25436	60	54620	6	9	175
10727	21316	140	66806	4	14	134
10728	20614	10	1760	6	1	201
10729	24128	250	70724	6	6	189
10730	24035	260	89125	5	12	141
10731	29381	220	95810	4	11	134
10732	14655	40	63641	6	16	150
10733	24239	80	66806	5	14	109
10734	25450	210	38466	2	18	191
10735	27002	230	70724	7	6	132
10736	13826	140	29442	7	3	117
10737	26488	120	38466	4	18	106
10738	27987	180	85176	6	5	138
10739	15359	240	27825	7	8	196
10740	21537	30	63641	3	16	137
10741	22951	210	85176	5	5	177
10742	12395	40	1526	3	13	173
10743	25431	190	54620	4	9	186
10744	25122	220	73123	5	10	100
10745	19581	140	95810	7	11	202
10746	26401	240	1760	7	1	121
10747	26139	80	29442	1	3	187
10748	24159	210	27825	5	8	121
10749	26723	160	47347	7	2	105
10750	27036	70	27825	1	8	200
10751	23877	60	29442	3	3	169
10752	21675	200	73123	4	10	176
10753	20787	150	66806	2	14	164
10754	12526	90	89125	1	12	167
10755	14170	130	66806	3	14	170
10756	23483	20	73123	1	10	159
10757	27902	170	1526	1	13	106
10758	14624	50	54620	7	9	170
10759	28307	30	38466	5	18	132
10760	17448	150	1760	6	1	124
10761	16684	160	47347	7	2	114
10762	15927	140	9474	7	15	167
10763	19376	270	9474	4	15	162
10764	22331	180	29442	7	3	171
10765	24778	160	70047	4	7	157
10766	17457	190	38466	6	18	109
10767	11842	40	95810	6	11	192
10768	14669	250	70047	4	7	133
10769	21537	80	9474	5	15	156
10770	20717	100	38466	3	18	108
10771	11130	80	1526	2	13	147
10772	12340	70	89125	4	12	106
10773	17076	220	54620	1	9	172
10774	21617	150	1760	7	1	161
10775	17709	250	29442	5	3	175
10776	22882	200	89125	1	12	171
10777	26089	10	70047	2	7	151
10778	28077	100	29442	5	3	142
10779	27896	40	54620	5	9	152
10780	25598	60	47347	1	2	149
10781	16747	80	90367	5	4	146
10782	28283	40	29442	6	3	130
10783	16037	140	9474	3	15	101
10784	19583	120	47347	5	2	197
10785	11444	80	27825	2	8	182
10786	18342	220	90367	3	4	125
10787	13561	50	1526	7	13	202
10788	18859	270	70047	3	7	108
10789	16292	70	90367	6	4	127
10790	22310	60	66806	4	14	159
10791	26316	170	9474	7	15	162
10792	26700	40	63641	1	16	115
10793	24432	70	11869	4	17	198
10794	16517	20	95810	2	11	172
10795	11851	170	85176	2	5	137
10796	26408	270	1760	4	1	120
10797	23775	200	66806	6	14	115
10798	27716	140	47347	2	2	109
10799	15140	250	47347	2	2	108
10800	20069	50	63641	5	16	138
10801	17158	140	1760	4	1	153
10802	27643	80	11869	4	17	196
10803	12970	210	95810	5	11	184
10804	20042	210	9474	7	15	192
10805	24458	240	70047	5	7	195
10806	17122	170	27825	2	8	134
10807	27355	20	29442	7	3	108
10808	18725	100	90367	3	4	123
10809	24299	260	47347	7	2	160
10810	28796	260	38466	3	18	112
10811	17720	100	9474	1	15	156
10812	28188	170	89125	5	12	163
10813	24718	270	27825	5	8	196
10814	19993	270	38466	3	18	184
10815	15645	80	47347	5	2	174
10816	28633	270	9474	2	15	186
10817	20308	210	73123	2	10	139
10818	17195	210	95810	3	11	120
10819	21783	150	63641	7	16	175
10820	17371	60	38466	1	18	172
10821	24358	160	11869	3	17	157
10822	12948	260	11869	2	17	104
10823	25590	100	47347	1	2	127
10824	28331	240	95810	3	11	200
10825	26334	190	27825	5	8	136
10826	24210	190	38466	5	18	181
10827	25618	240	95810	3	11	119
10828	13310	180	95810	6	11	179
10829	23992	70	90367	7	4	134
10830	15027	90	54620	1	9	187
10831	12683	110	9474	2	15	142
10832	13239	80	38466	2	18	178
10833	19039	180	66806	2	14	123
10834	11717	130	95810	1	11	157
10835	25623	20	1760	4	1	122
10836	17081	270	90367	6	4	165
10837	21193	20	90367	5	4	206
10838	25941	80	95810	1	11	183
10839	21975	240	47347	3	2	154
10840	16050	120	54620	5	9	127
10841	23836	110	11869	5	17	156
10842	25395	140	73123	1	10	132
10843	16219	230	90367	5	4	194
10844	21955	160	1760	2	1	143
10845	19235	100	54620	5	9	197
10846	14082	20	90367	6	4	134
10847	25833	80	89125	1	12	194
10848	26415	160	1760	5	1	125
10849	18068	50	9474	4	15	165
10850	27717	240	11869	3	17	106
10851	16834	210	27825	3	8	196
10852	12721	270	85176	5	5	149
10853	17463	130	1760	4	1	163
10854	19657	270	29442	3	3	160
10855	12445	70	63641	7	16	115
10856	29026	190	11869	2	17	165
10857	17236	180	47347	3	2	185
10858	29233	110	29442	4	3	165
10859	19576	150	70724	7	6	153
10860	12395	70	9474	3	15	133
10861	26245	100	90367	2	4	118
10862	14379	160	29442	1	3	188
10863	21677	200	27825	1	8	113
10864	13117	40	11869	2	17	133
10865	12500	80	11869	7	17	203
10866	22862	190	1760	7	1	203
10867	15637	150	11869	6	17	160
10868	29066	250	11869	1	17	134
10869	28306	120	73123	4	10	167
10870	26520	20	54620	1	9	166
10871	16633	260	66806	5	14	148
10872	17237	180	95810	3	11	141
10873	26713	210	95810	2	11	150
10874	12792	220	89125	1	12	194
10875	28881	100	70047	4	7	169
10876	23806	50	1526	5	13	147
10877	17821	80	27825	3	8	119
10878	19658	160	89125	6	12	186
10879	21404	240	9474	5	15	154
10880	29079	100	70724	6	6	167
10881	24607	120	47347	7	2	116
10882	18101	230	1526	3	13	170
10883	21471	140	73123	1	10	133
10884	14570	40	89125	6	12	177
10885	26816	150	66806	5	14	124
10886	28139	40	66806	4	14	129
10887	11609	30	1760	7	1	145
10888	22709	140	95810	7	11	199
10889	22149	190	95810	6	11	200
10890	29453	180	90367	4	4	202
10891	29259	130	1526	6	13	189
10892	19481	140	73123	7	10	194
10893	12404	100	1526	3	13	172
10894	26605	90	70047	5	7	111
10895	19133	140	38466	1	18	116
10896	27633	130	1526	4	13	174
10897	19197	30	38466	6	18	176
10898	23529	50	70047	2	7	200
10899	24735	200	47347	1	2	129
10900	17329	80	9474	3	15	167
10901	26019	240	85176	1	5	113
10902	20025	160	1760	1	1	121
10903	12153	20	90367	5	4	176
10904	22892	40	70047	3	7	112
10905	29461	270	1760	5	1	117
10906	20276	200	63641	5	16	196
10907	11458	50	1760	6	1	137
10908	21864	50	47347	1	2	205
10909	11114	30	27825	6	8	149
10910	23834	100	66806	7	14	184
10911	19674	110	66806	5	14	138
10912	18104	10	47347	5	2	144
10913	21370	220	73123	3	10	158
10914	21327	260	66806	2	14	173
10915	13561	90	85176	4	5	102
10916	23620	260	85176	4	5	203
10917	24902	130	73123	4	10	141
10918	28598	50	47347	3	2	127
10919	12966	60	70047	7	7	151
10920	22237	20	29442	3	3	197
10921	12539	190	63641	5	16	146
10922	15864	90	73123	7	10	142
10923	15945	250	38466	3	18	204
10924	12789	10	1526	7	13	112
10925	23050	50	90367	1	4	108
10926	20862	110	9474	1	15	162
10927	25404	130	1526	2	13	189
10928	14816	100	70724	2	6	152
10929	12016	210	70047	4	7	100
10930	25659	220	95810	1	11	106
10931	23511	220	73123	7	10	147
10932	24082	20	66806	6	14	171
10933	23275	140	1526	1	13	157
10934	21589	60	1526	6	13	192
10935	15827	30	47347	5	2	122
10936	27615	80	54620	5	9	155
10937	20377	190	90367	6	4	198
10938	21577	60	90367	3	4	190
10939	19636	40	9474	7	15	158
10940	20892	270	85176	6	5	105
10941	25872	210	95810	6	11	121
10942	22761	90	1760	1	1	140
10943	18396	200	73123	2	10	133
10944	17199	230	66806	6	14	138
10945	12343	50	9474	7	15	107
10946	25030	200	95810	1	11	118
10947	24742	130	73123	3	10	114
10948	14391	180	85176	7	5	115
10949	29121	60	89125	2	12	148
10950	20579	10	70724	5	6	145
10951	16004	150	1526	5	13	199
10952	23648	40	29442	2	3	175
10953	15523	10	27825	6	8	150
10954	19449	50	54620	3	9	120
10955	24749	220	11869	2	17	178
10956	22734	240	85176	6	5	187
10957	11831	110	70724	4	6	189
10958	20339	240	47347	2	2	108
10959	14287	30	1526	3	13	161
10960	12571	90	11869	6	17	100
10961	29255	70	90367	2	4	182
10962	23528	120	73123	1	10	190
10963	21685	200	70724	2	6	114
10964	13601	250	85176	7	5	179
10965	11551	110	73123	1	10	130
10966	13175	50	66806	6	14	136
10967	19339	170	38466	5	18	131
10968	29090	60	38466	2	18	159
10969	13384	70	70047	2	7	158
10970	19477	20	70047	4	7	132
10971	21901	10	90367	2	4	174
10972	24233	170	27825	4	8	133
10973	20695	60	1526	4	13	148
10974	22382	200	70724	2	6	121
10975	25315	120	27825	7	8	200
10976	16954	50	70724	6	6	118
10977	14698	80	1526	3	13	177
10978	11837	230	1526	7	13	159
10979	14885	60	89125	3	12	163
10980	17866	100	66806	5	14	187
10981	21851	60	1760	2	1	193
10982	18276	220	11869	3	17	172
10983	26354	260	95810	4	11	124
10984	18970	200	70047	2	7	167
10985	14882	210	66806	1	14	167
10986	16098	160	9474	3	15	194
10987	27563	20	47347	7	2	129
10988	24938	40	70724	4	6	115
10989	17701	120	9474	4	15	104
10990	28956	180	1526	7	13	139
10991	17608	60	85176	5	5	178
10992	27324	200	95810	1	11	132
10993	11390	80	70047	1	7	147
10994	15245	20	70724	4	6	182
10995	12659	160	95810	3	11	198
10996	17578	160	70047	1	7	129
10997	19797	10	66806	2	14	177
10998	15284	20	1526	2	13	191
10999	18137	70	1526	6	13	160
11000	22194	130	1760	6	1	113
11001	15526	70	63641	1	16	179
11002	26523	30	70047	3	7	108
11003	11551	10	95810	2	11	102
11004	16998	250	27825	1	8	182
11005	24090	90	1526	7	13	181
11006	27927	160	89125	4	12	178
11007	29176	90	11869	1	17	179
11008	13641	10	73123	6	10	109
11009	14953	60	70047	5	7	120
11010	20326	130	95810	7	11	137
11011	17860	20	9474	4	15	139
11012	29476	260	90367	4	4	117
11013	25829	190	1526	4	13	171
11014	16143	190	70724	6	6	159
11015	28831	110	66806	3	14	169
11016	22363	40	1760	7	1	121
11017	18195	50	66806	3	14	197
11018	23871	20	47347	4	2	181
11019	18624	30	1760	3	1	164
11020	24502	50	27825	6	8	177
11021	17751	40	1760	6	1	183
11022	18582	50	38466	5	18	143
11023	14678	220	47347	1	2	161
11024	22307	170	38466	6	18	186
11025	14343	90	73123	5	10	195
11026	21683	150	1526	6	13	101
11027	28243	70	73123	7	10	168
11028	14411	110	73123	5	10	122
11029	26220	130	70047	2	7	100
11030	17568	40	63641	6	16	110
11031	18339	100	38466	3	18	170
11032	28623	260	66806	1	14	173
11033	23522	150	85176	5	5	151
11034	24808	20	11869	4	17	134
11035	27340	210	1760	2	1	105
11036	26719	30	27825	1	8	161
11037	19716	140	70047	1	7	131
11038	26226	120	73123	4	10	168
11039	21995	100	38466	7	18	148
11040	18058	220	29442	4	3	205
11041	16800	220	66806	4	14	178
11042	11914	270	54620	7	9	145
11043	17135	190	54620	2	9	175
11044	13956	170	54620	3	9	179
11045	14280	60	11869	5	17	145
11046	24020	60	70047	4	7	191
11047	19850	250	73123	4	10	165
11048	24488	60	73123	2	10	157
11049	17309	220	11869	4	17	133
11050	12986	110	73123	3	10	198
11051	20922	20	47347	7	2	127
11052	25531	120	38466	1	18	150
11053	21905	30	29442	5	3	169
11054	19952	140	66806	5	14	176
11055	15355	260	63641	2	16	172
11056	27147	220	73123	1	10	168
11057	15536	140	38466	4	18	103
11058	17183	80	47347	6	2	138
11059	18911	230	73123	5	10	119
11060	25297	90	63641	7	16	191
11061	11758	100	1760	7	1	141
11062	22307	110	95810	2	11	200
11063	27784	20	29442	2	3	176
11064	28762	20	90367	1	4	102
11065	16804	30	27825	6	8	112
11066	25424	50	95810	7	11	141
11067	16693	160	47347	3	2	146
11068	14271	80	9474	5	15	206
11069	20580	150	1760	7	1	105
11070	28237	270	89125	2	12	197
11071	15278	240	70724	4	6	103
11072	24771	80	73123	2	10	118
11073	22571	200	47347	2	2	100
11074	20388	200	89125	5	12	200
11075	24797	200	70047	1	7	172
11076	18216	80	85176	4	5	186
11077	23395	190	1526	6	13	183
11078	16303	130	9474	3	15	189
11079	19281	230	90367	1	4	152
11080	26201	190	1760	7	1	115
11081	26116	270	54620	3	9	205
11082	14492	100	66806	6	14	158
11083	15333	130	1760	1	1	110
11084	11610	70	89125	7	12	124
11085	25799	80	73123	4	10	121
11086	18004	100	95810	5	11	200
11087	26687	220	85176	1	5	124
11088	27092	80	73123	7	10	150
11089	29133	190	47347	6	2	171
11090	15792	230	29442	3	3	179
11091	28125	70	9474	1	15	151
11092	18286	10	1760	6	1	109
11093	17163	110	63641	3	16	145
11094	22963	250	63641	3	16	110
11095	13183	180	9474	7	15	186
11096	24257	240	90367	3	4	139
11097	28196	90	54620	2	9	179
11098	11129	260	70724	7	6	187
11099	12842	150	38466	5	18	102
11100	26874	190	1760	3	1	176
11101	19217	120	11869	2	17	118
11102	22663	230	47347	1	2	125
11103	12363	140	73123	4	10	169
11104	12421	140	47347	7	2	144
11105	17819	90	54620	5	9	141
11106	13724	130	1526	2	13	154
11107	12238	100	29442	3	3	125
11108	26584	120	95810	2	11	153
11109	21015	220	73123	2	10	199
11110	19714	40	27825	2	8	102
11111	16393	20	1526	3	13	141
11112	24563	110	38466	6	18	146
11113	25970	190	89125	1	12	191
11114	20953	60	27825	3	8	167
11115	21303	20	29442	3	3	161
11116	21757	80	63641	3	16	200
11117	24341	80	27825	3	8	141
11118	16593	140	1760	5	1	187
11119	11886	70	38466	7	18	174
11120	26044	10	1526	1	13	112
11121	15100	20	95810	4	11	101
11122	21394	80	90367	4	4	151
11123	28006	210	1526	3	13	103
11124	15817	240	47347	1	2	137
11125	27426	160	63641	1	16	100
11126	19603	160	9474	3	15	195
11127	26121	40	9474	3	15	164
11128	24571	140	63641	3	16	132
11129	18892	40	38466	4	18	169
11130	19503	230	85176	5	5	116
11131	13336	50	73123	7	10	121
11132	19059	150	89125	2	12	123
11133	11662	150	27825	5	8	178
11134	19519	190	63641	2	16	147
11135	25503	140	11869	4	17	153
11136	22382	180	1526	5	13	126
11137	16988	60	27825	3	8	191
11138	13853	50	70724	5	6	192
11139	29393	100	70724	1	6	140
11140	22034	40	90367	1	4	116
11141	28695	120	54620	5	9	157
11142	27703	140	1760	3	1	161
11143	27719	70	29442	6	3	100
11144	27286	250	63641	7	16	117
11145	11459	70	63641	3	16	179
11146	19200	130	95810	1	11	116
11147	21292	160	70047	7	7	187
11148	13881	150	9474	2	15	103
11149	25114	270	95810	3	11	176
11150	25843	230	70724	5	6	162
11151	18248	40	63641	5	16	195
11152	21663	260	54620	6	9	122
11153	18537	260	47347	6	2	170
11154	24782	10	85176	7	5	148
11155	12263	20	66806	7	14	119
11156	14186	60	1526	4	13	132
11157	18740	100	63641	3	16	180
11158	23964	170	1760	4	1	104
11159	16400	50	11869	3	17	117
11160	13628	100	95810	7	11	166
11161	20926	220	38466	7	18	166
11162	23471	250	70047	7	7	180
11163	17831	170	1526	5	13	191
11164	17393	80	54620	4	9	151
11165	26661	10	1760	4	1	100
11166	18193	190	9474	3	15	180
11167	24400	40	90367	2	4	154
11168	12845	90	66806	5	14	151
11169	15069	200	27825	2	8	121
11170	24219	100	70724	5	6	141
11171	24960	60	1760	7	1	196
11172	12524	180	9474	6	15	105
11173	28370	120	89125	7	12	185
11174	21126	260	89125	4	12	100
11175	27867	160	47347	5	2	152
11176	16869	180	63641	7	16	115
11177	23779	20	54620	3	9	121
11178	28215	160	54620	7	9	183
11179	21226	70	1526	2	13	151
11180	14909	220	73123	5	10	177
11181	20201	240	70047	1	7	142
11182	22490	180	54620	3	9	116
11183	21259	110	38466	3	18	163
11184	20041	200	89125	2	12	168
11185	19542	120	47347	4	2	146
11186	11355	180	90367	6	4	151
11187	21666	200	11869	2	17	168
11188	23242	240	85176	5	5	154
11189	24970	150	70724	3	6	144
11190	20095	50	11869	2	17	196
11191	22932	180	73123	4	10	126
11192	17691	120	38466	5	18	168
11193	18556	160	70047	3	7	163
11194	27423	40	27825	3	8	165
11195	21984	30	85176	1	5	162
11196	23879	130	27825	5	8	125
11197	19588	260	63641	7	16	135
11198	26036	240	47347	6	2	122
11199	15327	190	73123	2	10	195
11200	16782	90	73123	1	10	169
11201	28291	170	47347	6	2	102
11202	27453	80	11869	1	17	182
11203	25829	260	9474	5	15	114
11204	12943	130	73123	5	10	169
11205	14133	270	66806	4	14	113
11206	25057	170	1526	3	13	139
11207	22399	220	66806	7	14	134
11208	26390	150	95810	5	11	115
11209	18770	100	1760	4	1	115
11210	23477	130	47347	1	2	194
11211	21891	160	29442	4	3	162
11212	21622	90	70047	4	7	142
11213	13437	150	1526	2	13	179
11214	12274	60	38466	6	18	133
11215	18577	140	70047	3	7	169
11216	25304	40	27825	1	8	167
11217	12033	70	38466	2	18	126
11218	21596	180	70724	6	6	179
11219	23866	200	11869	7	17	131
11220	18246	150	9474	1	15	156
11221	20862	70	90367	6	4	197
11222	26149	20	95810	1	11	168
11223	12289	240	38466	5	18	157
11224	22508	250	63641	2	16	151
11225	24256	110	27825	5	8	118
11226	15807	150	66806	6	14	161
11227	15597	190	85176	7	5	158
11228	24135	150	90367	6	4	111
11229	15023	250	47347	7	2	131
11230	16365	150	70047	3	7	198
11231	19207	250	11869	3	17	142
11232	26314	150	63641	6	16	206
11233	25905	50	63641	7	16	127
11234	29424	250	47347	4	2	114
11235	14338	230	70047	3	7	204
11236	12781	120	70724	5	6	132
11237	26796	70	70724	1	6	109
11238	11951	200	1760	7	1	204
11239	12754	240	90367	4	4	146
11240	23857	80	66806	4	14	156
11241	23615	70	9474	6	15	123
11242	29314	20	95810	6	11	204
11243	15367	60	29442	5	3	121
11244	14708	50	29442	1	3	129
11245	18573	110	27825	5	8	202
11246	20437	170	54620	6	9	186
11247	26240	170	70047	2	7	144
11248	11161	200	29442	2	3	177
11249	25213	210	29442	6	3	119
11250	21470	60	11869	2	17	182
11251	16721	30	90367	5	4	134
11252	26752	40	1760	1	1	104
11253	14509	80	27825	6	8	111
11254	13063	140	11869	2	17	125
11255	24002	130	47347	4	2	104
11256	25617	160	90367	4	4	102
11257	23596	230	38466	3	18	108
11258	19688	50	9474	2	15	174
11259	14775	270	70724	2	6	200
11260	18046	110	54620	2	9	155
11261	18436	130	29442	4	3	169
11262	11230	260	89125	1	12	112
11263	27684	170	70724	4	6	159
11264	26352	120	47347	3	2	144
11265	24963	120	85176	3	5	161
11266	27781	20	9474	5	15	134
11267	27847	140	95810	3	11	132
11268	25710	210	85176	3	5	191
11269	15487	160	11869	3	17	149
11270	28613	50	11869	1	17	184
11271	20338	270	70724	3	6	123
11272	23954	210	9474	4	15	189
11273	15258	80	85176	1	5	194
11274	22978	120	38466	2	18	181
11275	12668	150	54620	5	9	173
11276	28718	20	95810	2	11	191
11277	17492	40	66806	5	14	169
11278	28812	60	63641	1	16	131
11279	17727	150	29442	5	3	100
11280	15745	190	85176	2	5	172
11281	18338	150	29442	7	3	179
11282	16189	50	1526	3	13	116
11283	24450	80	38466	3	18	150
11284	17406	170	85176	6	5	173
